LAMMPS data file via write_data, version 7 Feb 2024, timestep = 10000, units = real

101 atoms
9 atom types
100 bonds
7 bond types
183 angles
8 angle types
210 dihedrals
4 dihedral types

-45 45 xlo xhi
-15 15 ylo yhi
-15 15 zlo zhi

Masses

1 15.9994
2 12.011
3 1.008
4 1.008
5 12.011
6 15.9994
7 15.9994
8 15.9994
9 1.008

Pair Coeffs # lj/cut/coul/long

1 0.2526 2.8492
2 0.0663 3.5812
3 0.0283 2.3734
4 0 0
5 0.245 2.8114
6 0.1195 3.1
7 0.1195 3.1
8 0.155 3.165
9 0 0

Bond Coeffs # harmonic

1 1109.29 1.12
2 399.792 1.43
3 299.844 1.52
4 400.034 1.53
5 310.707 1.41
6 179.254 0.971
7 1059.16 1.012

Angle Coeffs # harmonic

1 47.694 109.5
2 55.1271 109.5
3 47.635 109.6
4 55.1139 111
5 54.9931 110.3
6 180.46 109
7 30.1731 110
8 75.9 113.24

Dihedral Coeffs # harmonic

1 0.3011 1 3
2 1.4149 1 3
3 0.239 -1 3
4 0 1 1

Atoms # full

31 1 2 -0.023 -1.7059706806036212 1.1696006413535256 -3.49102478793195 0 0 0
32 1 3 0.082 -2.3595084992360937 0.5485542778592976 -2.798890778432487 0 0 0
30 1 1 -0.283 -0.44595476111379373 0.5235250040527506 -3.7290223749115428 0 0 0
28 1 3 0.082 -1.021034884082465 -1.4386822234800154 -3.1573020863633343 0 0 0
27 1 2 -0.023 -0.4477909691758081 -0.9009449347045024 -3.95750024284136 0 0 0
23 1 1 -0.283 1.3513722722639512 -2.694764584645285 -3.6419916844335836 0 0 0
29 1 3 0.082 -0.8624257051447322 -1.273817564729949 -4.916811005197002 0 0 0
22 1 3 0.082 0.04522039044319449 -3.591057280854454 -2.3423251230035964 0 0 0
36 1 3 0.082 -0.6097082895209791 2.3314560884535442 -2.1074352267756695 0 0 0
24 1 2 -0.023 1.0422783251066696 -1.322916843140865 -3.8224627532295656 0 0 0
26 1 3 0.082 1.5924896499203285 -0.6644762018473275 -3.0816044903358577 0 0 0
25 1 3 0.082 1.5676941304008591 -1.1612052267010475 -4.815208592517148 0 0 0
8 1 3 0.079 7.073882557915781 -3.6132669112523828 1.4398871093200505 0 0 0
19 1 3 0.083 2.419139190713178 -4.649375824786785 -3.29469775739061 0 0 0
12 1 3 0.08400000000000001 5.482304007560777 -4.331490409992315 -0.516350622077792 0 0 0
18 1 3 0.083 1.6137515456129892 -5.321363692060102 -1.866587483939917 0 0 0
21 1 3 0.082 1.321390142960671 -2.5456164172059146 -1.5353982868677534 0 0 0
16 1 1 -0.283 3.3082925776493464 -3.937494280964673 -1.5087539241546895 0 0 0
17 1 2 -0.023 2.1115018839011745 -4.383219132440154 -2.2418766734055433 0 0 0
20 1 2 -0.023 1.1253721054067138 -3.2754156968708608 -2.3678069487022677 0 0 0
13 1 2 -0.023 3.354327417916237 -4.366317361056029 -0.12008513639912602 0 0 0
9 1 1 -0.295 5.184106448707675 -4.44096996487825 1.5293216007540504 0 0 0
10 1 2 -0.021 4.7863589175148835 -4.768673946540865 0.1946076229526243 0 0 0
11 1 3 0.08400000000000001 4.875534678476651 -5.9079188710463635 0.015619334105504954 0 0 0
15 1 3 0.082 2.6756534448445755 -5.266915012181898 0.05985243482419374 0 0 0
3 1 5 -0.019 5.370434946880128 -2.1119531101991424 1.279172085517158 0 0 0
4 1 3 0.093 5.237701581337056 -2.021274535978735 0.16579357193714528 0 0 0
14 1 3 0.082 2.9486829778469916 -3.5833605761408425 0.6260526757834041 0 0 0
77 1 3 0.082 0.6612564170480645 1.191595107328109 -0.4984422239745046 0 0 0
33 1 3 0.082 -2.1444463062693266 1.3477612602627382 -4.49807297642698 0 0 0
34 1 2 -0.023 -1.4228562687047415 2.5133104362317287 -2.870598403696457 0 0 0
35 1 3 0.082 -0.9910528552403347 3.2794634759403727 -3.575441595452118 0 0 0
40 1 3 0.082 -2.991526024076342 4.79586775234254 -3.122122878226291 0 0 0
37 1 1 -0.284 -2.667231744365337 2.8678481197367383 -2.1872982256623534 0 0 0
38 1 2 -0.023 -3.4203551347487102 3.7581050833317056 -3.033650923074259 0 0 0
41 1 2 -0.023 -4.8492861349666985 3.8467912004015283 -2.4844406822577976 0 0 0
42 1 3 0.083 -4.994370236671439 3.0304668668192294 -1.717931589170176 0 0 0
43 1 3 0.083 -5.570644176890504 3.684880025764654 -3.324926043225945 0 0 0
39 1 3 0.082 -3.448934756774662 3.307120275624909 -4.058749450659932 0 0 0
44 1 1 -0.285 -5.18735162434681 5.08220575655932 -1.8724036781759767 0 0 0
51 1 1 -0.276 -4.1641739288907855 5.681654059965786 1.1736167730144407 0 0 0
46 1 3 0.083 -6.472741766583219 4.103380542613367 -0.36844780092356694 0 0 0
47 1 3 0.083 -6.213652859722817 5.822743841795651 -0.1989752480320126 0 0 0
45 1 2 -0.023 -5.671910190580437 4.8820876960427135 -0.4883772980376176 0 0 0
67 1 3 0.082 3.3822694078788462 2.7006833692449717 1.7542143479039696 0 0 0
71 1 3 0.082 3.529181953980487 1.2971857672628877 -1.0433551234543634 0 0 0
74 1 3 0.082 2.0527580513214785 -1.4049276576150946 0.5701010206957686 0 0 0
75 1 3 0.082 2.4060016795228076 -0.7253090340457644 -0.9843620880403521 0 0 0
73 1 2 -0.023 2.0779610581092145 -0.4080365617650394 0.04035882157445799 0 0 0
96 1 3 0.079 -1.740893433389032 -5.680467091591038 4.92757849332795 0 0 0
