LAMMPS data file. CGCMM style
 700 atoms
 1 atom types

 -40.000000 40.000000  xlo xhi
 -40.000000 40.000000  ylo yhi
 -12.130411 67.869589  zlo zhi

 Masses

 1 12.010700 # CA

 Atoms # molecular

100 1 1.601694 -4.929506 7.503351 # CA CNT
101 1 2.037123 -4.766086 8.843235 # CA CNT
102 1 3.231665 -4.052381 9.111212 # CA CNT
103 1 3.581908 -3.746382 10.451096 # CA CNT
104 1 4.449502 -2.658454 10.719072 # CA CNT
105 1 -4.193288 -3.046602 0.000000 # CA CNT
106 1 -3.231665 -4.052381 0.267977 # CA CNT
107 1 -2.855403 -4.325751 1.607861 # CA CNT
108 1 -1.601694 -4.929506 1.875838 # CA CNT
109 1 -1.153368 -5.053236 3.215722 # CA CNT
110 1 0.232543 -5.177970 3.483699 # CA CNT
111 1 0.695756 -5.136280 4.823583 # CA CNT
112 1 2.037123 -4.766086 5.091559 # CA CNT
113 1 2.456151 -4.564293 6.431444 # CA CNT
114 1 3.581908 -3.746382 6.699420 # CA CNT
115 1 3.903312 -3.410221 8.039305 # CA CNT
116 1 4.669892 -2.248901 8.307281 # CA CNT
117 1 4.852682 -1.821242 9.647165 # CA CNT
118 1 5.162323 -0.464617 9.915142 # CA CNT
119 1 -0.695756 -5.136280 0.803930 # CA CNT
120 1 0.695756 -5.136280 1.071907 # CA CNT
121 1 1.153368 -5.053236 2.411791 # CA CNT
122 1 2.456151 -4.564293 2.679768 # CA CNT
123 1 2.855403 -4.325751 4.019652 # CA CNT
124 1 3.903312 -3.410221 4.287629 # CA CNT
125 1 4.193288 -3.046602 5.627513 # CA CNT
126 1 4.852682 -1.821242 5.895490 # CA CNT
127 1 4.996402 -1.378919 7.235374 # CA CNT
128 1 5.183189 -0.000000 7.503351 # CA CNT
129 1 1.601694 -4.929506 0.000000 # CA CNT
130 1 2.855403 -4.325751 0.267977 # CA CNT
131 1 3.231665 -4.052381 1.607861 # CA CNT
132 1 4.193288 -3.046602 1.875838 # CA CNT
133 1 4.449502 -2.658454 3.215722 # CA CNT
134 1 4.996402 -1.378919 3.483699 # CA CNT
135 1 5.099893 -0.925494 4.823583 # CA CNT
136 1 5.162323 0.464617 5.091559 # CA CNT
137 1 4.669892 -2.248901 0.803930 # CA CNT
138 1 5.099893 -0.925494 1.071907 # CA CNT
139 1 5.162323 -0.464617 2.411791 # CA CNT
140 1 5.099893 0.925494 2.679768 # CA CNT
141 1 5.162323 0.464617 20.098261 # CA CNT
142 1 4.852682 1.821242 20.366238 # CA CNT
143 1 4.669892 2.248901 21.706121 # CA CNT
144 1 3.903312 3.410221 21.974098 # CA CNT
145 1 5.099893 0.925494 17.686470 # CA CNT
146 1 4.669892 2.248901 17.954447 # CA CNT
147 1 4.449502 2.658454 19.294331 # CA CNT
148 1 3.581908 3.746382 19.562307 # CA CNT
149 1 3.231665 4.052381 20.902191 # CA CNT
150 1 2.037123 4.766086 21.170168 # CA CNT
151 1 4.996402 1.378919 15.274678 # CA CNT
152 1 4.449502 2.658454 15.542655 # CA CNT
153 1 4.193288 3.046602 16.882540 # CA CNT
154 1 3.231665 4.052381 17.150517 # CA CNT
155 1 2.855403 4.325751 18.490400 # CA CNT
156 1 1.601694 4.929506 18.758377 # CA CNT
157 1 1.153368 5.053236 20.098261 # CA CNT
158 1 -0.232543 5.177970 20.366238 # CA CNT
159 1 -0.695756 5.136280 21.706121 # CA CNT
160 1 -2.037123 4.766086 21.974098 # CA CNT
161 1 5.183189 0.000000 11.255026 # CA CNT
162 1 4.996402 1.378919 11.523003 # CA CNT
163 1 4.852682 1.821242 12.862887 # CA CNT
164 1 4.193288 3.046602 13.130864 # CA CNT
165 1 3.903312 3.410221 14.470748 # CA CNT
166 1 2.855403 4.325751 14.738725 # CA CNT
167 1 2.456151 4.564293 16.078609 # CA CNT
168 1 1.153368 5.053236 16.346586 # CA CNT
169 1 0.695756 5.136280 17.686470 # CA CNT
170 1 -0.695756 5.136280 17.954447 # CA CNT
171 1 -1.153368 5.053236 19.294331 # CA CNT
172 1 -2.456151 4.564293 19.562307 # CA CNT
173 1 -2.855403 4.325751 20.902191 # CA CNT
174 1 -3.903312 3.410221 21.170168 # CA CNT
175 1 3.581908 3.746382 12.058956 # CA CNT
176 1 2.456151 4.564293 12.326933 # CA CNT
177 1 2.037123 4.766086 13.666818 # CA CNT
178 1 0.695756 5.136280 13.934794 # CA CNT
179 1 0.232543 5.177970 15.274678 # CA CNT
180 1 -1.153368 5.053236 15.542655 # CA CNT
181 1 -1.601694 4.929506 16.882540 # CA CNT
182 1 -2.855403 4.325751 17.150517 # CA CNT
183 1 -3.231665 4.052381 18.490400 # CA CNT
184 1 -4.193288 3.046602 18.758377 # CA CNT
185 1 -4.449502 2.658454 20.098261 # CA CNT
186 1 -4.996402 1.378919 20.366238 # CA CNT
187 1 -5.099893 0.925494 21.706121 # CA CNT
188 1 -5.162323 -0.464617 21.974098 # CA CNT
189 1 1.601694 4.929506 11.255026 # CA CNT
190 1 0.232543 5.177970 11.523003 # CA CNT
191 1 -0.232543 5.177970 12.862887 # CA CNT
192 1 -1.601694 4.929506 13.130864 # CA CNT
193 1 -2.037123 4.766086 14.470748 # CA CNT
194 1 -3.231665 4.052381 14.738725 # CA CNT
195 1 -3.581908 3.746382 16.078609 # CA CNT
196 1 -4.449502 2.658454 16.346586 # CA CNT
197 1 -4.669892 2.248901 17.686470 # CA CNT
198 1 -5.099893 0.925494 17.954447 # CA CNT
199 1 -5.162323 0.464617 19.294331 # CA CNT
200 1 -5.099893 -0.925494 19.562307 # CA CNT
201 1 -4.996402 -1.378919 20.902191 # CA CNT
202 1 -4.449502 -2.658454 21.170168 # CA CNT
203 1 -2.456151 4.564293 12.058956 # CA CNT
204 1 -3.581908 3.746382 12.326933 # CA CNT
205 1 -3.903312 3.410221 13.666818 # CA CNT
206 1 -4.669892 2.248901 13.934794 # CA CNT
207 1 -4.852682 1.821242 15.274678 # CA CNT
208 1 -5.162323 0.464617 15.542655 # CA CNT
209 1 -5.183189 0.000000 16.882540 # CA CNT
210 1 -4.996402 -1.378919 17.150517 # CA CNT
211 1 -4.852682 -1.821242 18.490400 # CA CNT
212 1 -4.193288 -3.046602 18.758377 # CA CNT
213 1 -3.903312 -3.410221 20.098261 # CA CNT
214 1 -2.855403 -4.325751 20.366238 # CA CNT
215 1 -2.456151 -4.564293 21.706121 # CA CNT
216 1 -1.153368 -5.053236 21.974098 # CA CNT
217 1 -4.193288 3.046602 11.255026 # CA CNT
218 1 -4.852682 1.821242 11.523003 # CA CNT
219 1 -4.996402 1.378919 12.862887 # CA CNT
220 1 -5.183189 0.000000 13.130864 # CA CNT
221 1 -5.162323 -0.464617 14.470748 # CA CNT
222 1 -4.852682 -1.821242 14.738725 # CA CNT
223 1 -4.669892 -2.248901 16.078609 # CA CNT
224 1 -3.903312 -3.410221 16.346586 # CA CNT
225 1 -3.581908 -3.746382 17.686470 # CA CNT
226 1 -2.456151 -4.564293 17.954447 # CA CNT
227 1 -2.037123 -4.766086 19.294331 # CA CNT
228 1 -0.695756 -5.136280 19.562307 # CA CNT
229 1 -0.232543 -5.177970 20.902191 # CA CNT
230 1 1.153368 -5.053236 21.170168 # CA CNT
231 1 -5.099893 -0.925494 12.058956 # CA CNT
232 1 -4.669892 -2.248901 12.326933 # CA CNT
233 1 -4.449502 -2.658454 13.666818 # CA CNT
234 1 -3.581908 -3.746382 13.934794 # CA CNT
235 1 -3.231665 -4.052381 15.274678 # CA CNT
236 1 -2.037123 -4.766086 15.542655 # CA CNT
237 1 -1.601694 -4.929506 16.882540 # CA CNT
238 1 -0.232543 -5.177970 17.150517 # CA CNT
239 1 0.232543 -5.177970 18.490400 # CA CNT
240 1 1.601694 -4.929506 18.758377 # CA CNT
241 1 2.037123 -4.766086 20.098261 # CA CNT
242 1 3.231665 -4.052381 20.366238 # CA CNT
243 1 3.581908 -3.746382 21.706121 # CA CNT
244 1 4.449502 -2.658454 21.974098 # CA CNT
245 1 -4.193288 -3.046602 11.255026 # CA CNT
246 1 -3.231665 -4.052381 11.523003 # CA CNT
247 1 -2.855403 -4.325751 12.862887 # CA CNT
248 1 -1.601694 -4.929506 13.130864 # CA CNT
249 1 -1.153368 -5.053236 14.470748 # CA CNT
250 1 0.232543 -5.177970 14.738725 # CA CNT
251 1 0.695756 -5.136280 16.078609 # CA CNT
252 1 2.037123 -4.766086 16.346586 # CA CNT
253 1 2.456151 -4.564293 17.686470 # CA CNT
254 1 3.581908 -3.746382 17.954447 # CA CNT
