LAMMPS data file via write_data, version 7 Feb 2024, timestep = 424, units = lj

1540 atoms
2 atom types
20 bonds
1 bond types

-20 20 xlo xhi
-20 20 ylo yhi
-20 20 zlo zhi

Masses

1 1
2 1

PairIJ Coeffs # lj/cut

1 1 1 1 2.5
1 2 0.707107 1.73205 2.5
2 2 0.5 3 2.5

Bond Coeffs # harmonic

1 5 2

Atoms # molecular

1363 0 1 -19.466621733827623 -19.835781162530047 -19.87976357419234 0 0 0
1212 0 1 4.475708318279591 -19.72305751085948 -19.85255016022387 0 0 0
1001 0 1 1.0323654487239882 -17.545586814655117 -19.350265103786153 0 0 0
1508 4 2 5.0754602833256595 -18.038596213685107 -19.089234453304623 0 0 0
23 0 1 -17.07872677683834 -16.606058100810028 -18.764717300012503 0 0 0
126 0 1 -16.235657917838783 -16.05314595308243 -18.284630576602613 0 0 0
436 0 1 0.12700678839554413 -16.885223917381158 -19.28570822989111 0 0 0
497 0 1 -5.270160783673711 -15.592291204068946 -19.6382667867645 0 0 0
412 0 1 -3.009153764233531 -14.847315472945251 -18.831153790853524 0 0 0
100 0 1 -13.23098782134754 -13.212313388107491 -19.35111392259184 0 0 0
1015 0 1 2.7361576737538726 -13.397977218682868 -19.803114402947536 0 0 0
279 0 1 12.498850334667992 -11.822425234980148 -19.500924311345873 0 0 0
1262 0 1 15.316392516549769 -11.889951152104846 -18.442528194129142 0 0 0
111 0 1 -13.216392443951015 -10.46428405519369 -19.41247140803142 0 0 0
5 0 1 5.099397123645569 -9.651761717813958 -19.727566193250954 0 0 0
697 0 1 18.851017634780618 -10.946612242118741 -19.71195328967271 0 0 0
1407 0 1 12.720417245650552 -9.061484027219416 -19.533286689402622 0 0 0
1234 0 1 -18.354469427700245 -6.140811033257046 -18.909578764447765 0 0 0
18 0 1 -5.852836590382422 -8.065443795069886 -18.20410117211003 0 0 0
763 0 1 5.021068076592233 -8.562145996186425 -19.98076167608028 0 0 0
408 0 1 14.468830548772853 -8.110964426391812 -18.801302148982316 0 0 0
1009 0 1 -18.801987525587855 -5.632615711018554 -19.796919556765374 0 0 0
274 0 1 -17.241762951931953 -5.998751035351855 -18.92428435684322 0 0 0
456 0 1 -17.79918734231296 -6.116593545217998 -19.88457794327105 0 0 0
617 0 1 15.20224820206448 -7.260090607481064 -18.80251993949423 0 0 0
1480 0 1 -17.91491797050099 -5.178963903849719 -19.269500951704 0 0 0
908 0 1 -13.589560113201669 -3.9361071128061327 -19.93164522823311 0 0 0
948 0 1 -1.9082787912249122 -3.258041821464233 -18.889357092288748 0 0 0
101 0 1 5.293839217544971 -3.3359661658488364 -18.58894549992321 0 0 0
1201 0 1 11.341901632618567 -3.4026796509862063 -19.786911553527588 0 0 0
417 0 1 -6.245124221893549 -1.8027973649105036 -19.61531205084888 0 0 0
739 0 1 4.478690661621793 -2.63846619264467 -18.91093753372637 0 0 0
1313 0 1 3.6216637041463797 -2.7180871516025586 -18.19412685598 0 0 0
772 0 1 -1.4382640963255482 -0.26090402708458427 19.428781572667447 0 0 -1
806 0 1 -13.289297359812887 1.9396224492483523 -19.572471162802138 0 0 0
354 0 1 -12.171296389704965 1.8612294042233 -19.510427539243253 0 0 0
1519 10 2 -1.6870817300596708 1.5922153559007524 -19.965110520307036 0 0 0
566 0 1 14.90342886881131 1.9289981117141437 -19.328736420408234 0 0 0
490 0 1 -5.90446244268886 3.6997257283421803 -18.709683752949203 0 0 0
1281 0 1 -1.307984213330214 4.338454675825362 19.56418582032773 0 0 -1
1330 0 1 5.524658940005149 3.960950743859725 -18.87062614974784 0 0 0
48 0 1 -15.79176483088506 6.226638194369165 -19.3595647274349 0 0 0
1349 0 1 2.5921439349563387 5.586241428872443 -18.266322804859033 0 0 0
135 0 1 6.255110192159408 4.76213181263702 -19.161264951620574 0 0 0
47 0 1 -16.80217264822609 6.684131955244507 -19.531891600879355 0 0 0
1366 0 1 -5.373286798958134 7.288009819339085 -19.525334556821534 0 0 0
926 0 1 -4.361800575052824 6.960281563527626 -19.895224856437764 0 0 0
205 0 1 -15.920829535777944 7.340178821543061 -19.302200771164856 0 0 0
1210 0 1 -5.494575978158253 8.388228720907646 -19.7783610375205 0 0 0
1320 0 1 9.794054492280843 8.673851764143375 -18.573400042286796 0 0 0
816 0 1 -18.296522609096264 10.344508919093993 -19.83859678722853 0 0 0
750 0 1 -10.313921342750042 13.923992400022215 -19.459732826547572 0 0 0
726 0 1 -9.525944622944083 17.44872217879105 -19.326341058745207 0 0 0
390 0 1 6.250863348250682 18.260294049168145 -19.237915631028784 0 0 0
211 0 1 17.181999477176923 17.8652129126085 -19.36657778889247 0 0 0
81 0 1 -14.160810975366802 19.03833684842233 -18.471745553135353 0 0 0
1332 0 1 -12.028557848445864 -19.514321505402457 -18.555901149762917 0 0 0
1018 0 1 8.319184178635098 -19.471509679905843 -17.66319017748497 0 0 0
532 0 1 -8.848347822174224 -18.126298786933585 -17.453415508919086 0 0 0
1208 0 1 -17.288458144070614 -15.859261395642916 -17.95406774230338 0 0 0
40 0 1 -16.807433883037998 -16.840543914290663 -17.707183955307116 0 0 0
36 0 1 2.1719611353110366 -15.84919882744979 -17.484692948630403 0 0 0
74 0 1 6.006098401735581 -15.504162030063645 -18.451239279681463 0 0 0
1362 0 1 14.92207341796097 -12.928127019809754 -18.279358447858115 0 0 0
1431 0 1 -6.595892413714219 -12.252718067191564 -17.00703403197637 0 0 0
451 0 1 -5.508824886129953 -12.079667249967281 -17.226712555239732 0 0 0
631 0 1 -19.228319637118055 -10.368141043171352 -17.346512580917455 0 0 0
280 0 1 8.339930625703316 -10.717679891272649 -17.0240399210886 0 0 0
1479 0 1 7.603073333183155 -10.898047516476536 -17.848482399809683 0 0 0
326 0 1 3.2290468845651716 -9.409011113182181 -17.249779252917403 0 0 0
50 0 1 -5.113831899376782 -8.463408476923483 -17.462404507893897 0 0 0
62 0 1 11.125416509414281 -6.400505716740907 -16.742251124248476 0 0 0
592 0 1 -2.587167926669912 -3.3748631695399345 -18.006116148330268 0 0 0
462 0 1 -1.6978198688786523 -4.05158208043289 -18.127351088324897 0 0 0
1163 0 1 4.2223002027947665 -3.6293352569230866 -18.446148556865666 0 0 0
1003 0 1 11.679183254120636 -3.500010120650337 -18.723653716609217 0 0 0
383 0 1 -16.681281475667507 -2.2977615437925607 -18.47826652157971 0 0 0
467 0 1 -1.5483581999992804 -2.9678077301329413 -17.869124966291412 0 0 0
1036 0 1 7.418177820553779 -0.36889218609324637 -17.00258300897968 0 0 0
931 0 1 16.576347125962542 -1.3338539476198399 -18.083297646643267 0 0 0
1412 0 1 6.034701683245467 0.8250127260192311 -17.297568543435553 0 0 0
63 0 1 6.996285330414374 1.2843270127085058 -17.649647804841624 0 0 0
1255 0 1 6.822108191473779 0.18717688244944486 -17.76562614596143 0 0 0
1093 0 1 12.507318108740302 4.291394715899025 -17.179524517139775 0 0 0
